"","ID","Binomial","rmax"
"517",21290,"Myotis_nattereri",0.129152441772066
"518",21291,"Plecotus_austriacus",0.274811354253353
"519",21292,"Myotis_emarginatus",0.16326945334058
"520",21293,"Myotis_dasycneme",0.224899519585036
"521",21294,"Myotis_myotis",0.215269473586174
"522",21295,"Myotis_daubentonii",0.212566162535872
"523",21301,"Myodes_glareolus",0.855582188193003
"524",21347,"Ovis_dalli",0.9839561492949
"525",21711,"Lepus_americanus",0.30700728417383
"526",22034,"Ochotona_collaris",0.689409816067915
"527",22037,"Odocoileus_hemionus",0.426354643976583
"528",22038,"Odocoileus_virginianus",0.146639144858579
"529",22039,"Odocoileus_virginianus",0.0620537919190346
"530",22388,"Rangifer_tarandus",0.589580151263145
"531",22389,"Rangifer_tarandus",0.0170705459981348
"532",22787,"Martes_americana",0.263879609770464
"533",22912,"Myotis_capaccinii",0.0716084156278635
"534",23153,"Miniopterus_schreibersii",0.814251271334167
"535",23154,"Myotis_capaccinii",0.675420200035079
"536",23156,"Myotis_escalerai",1.46308455319838
"537",23157,"Rhinolophus_euryale",0.676306171097715
"538",23158,"Rhinolophus_mehelyi",0.957157363627732
