Unique_ID,Ref,Reference,Region,Taxa,Group,Species,Mean_gm2,Variance,CV,CV_k,Count,Units,ts1,ts2,ts3,ts4,ts5,ts6,ts7,ts8,ts9,ts10,ts11,ts12,ts13,ts14,ts15,ts16,ts17,ts18,ts19,ts20,ts21,ts22,ts23,ts24,ts25,ts26,ts27,ts28,ts29,ts30,ts31,ts32,ts33,ts34,ts35,ts36,ts37,ts38,ts39,ts40,ts41,ts42,ts43,ts44,ts45,ts46,ts47,ts48,ts49,ts50,ts51,ts52,ts53,ts54,ts55,ts56,ts57,ts58,ts59,ts60,ts61,ts62,ts63,ts64,ts65,ts66,ts67,ts68,ts69,ts70,ts71,ts72,ts73,ts74,ts75,ts76,ts77,ts78,ts79,ts80,ts81,ts82,ts83,ts84,ts85,ts86,ts87,ts88,ts89,ts90,ts91,ts92,ts93,ts94,ts95,ts96,ts97,ts98,ts99,ts100,ts101,ts102,ts103,ts104,ts105,ts106,ts107,ts108,ts109,ts110,ts111,ts112,ts113,ts114,ts115,ts116,ts117,ts118,ts119,ts120,ts121,ts122,ts123,ts124,ts125,ts126,ts127,ts128,ts129,ts130,ts131,ts132,ts133,ts134,ts135
203,Huston Wolverton 2009,Huston Wolverton 2009,Land,Forest plant,Plant,Camellia,671,9410,0.144568039,0.143080585,10,g/m2,500,530,610,630,710,730,740,750,750,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Huston Wolverton 2009,Huston Wolverton 2009,Land,Forest plant,Plant,Eucalyptus,664.5454545,43067.27273,0.312283468,0.298086688,11,g/m2,250,450,550,560,580,690,750,810,890,890,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Huston Wolverton 2009,Huston Wolverton 2009,Land,Forest plant,Plant,Montane,801.4285714,13347.61905,0.144157446,0.142682501,7,g/m2,670,720,730,750,830,940,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,Huston Wolverton 2009,Huston Wolverton 2009,Land,Forest plant,Plant,Oak,546.4583333,205219.1046,0.828994866,0.638211134,48,g/m2,160,190,260,270,280,290,300,300,300,320,320,330,340,340,350,350,350,350,360,360,360,360,370,370,390,390,400,410,420,420,420,470,480,560,590,630,680,710,720,730,780,780,820,880,990,1200,1990,2790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Huston Wolverton 2009,Huston Wolverton 2009,Land,Forest plant,Plant,Rainforest,860.3684211,44854.80117,0.24616143,0.23902599,19,g/m2,250,590,777,780,800,800,800,820,820,840,900,900,900,900,930,1040,1090,1200,1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Huston Wolverton 2009,Huston Wolverton 2009,Land,Forest plant,Plant,Savanna,595.5555556,139294.8718,0.626679205,0.531021755,27,g/m2,110,190,220,230,260,260,410,430,430,440,450,460,470,480,500,530,550,620,650,690,730,750,860,970,1450,1470,1470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Huston Wolverton 2009,Huston Wolverton 2009,Land,Forest plant,Plant,Spruce,1081.372549,243163.4384,0.456009402,0.414906552,51,g/m2,,,450,370,590,390,690,720,150,780,360,550,1040,1100,140,910,2100,1650,1220,1310,760,730,1630,560,1248,890,850,1090,1150,1140,1080,970,810,740,1230,1380,1170,1250,1490,1150,1940,792,1740,1010,1790,1270,1610,1590,1590,1000,2120,2050,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Huston Wolverton 2009,Huston Wolverton 2009,Land,Forest plant,Plant,Pine,1096.08,315769.4933,0.512675817,0.456214695,25,g/m2,620,780,1510,346,1390,206,1250,1460,740,1500,1500,1600,1500,2400,1900,1500,1600,700,1330,730,680,540,660,290,,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Huston Wolverton 2009,Huston Wolverton 2009,Land,Forest plant,Plant,Tsuga,1651.111111,298507.3016,0.330903362,0.314150754,36,g/m2,770,1080,1570,2170,2670,1600,1200,1800,2300,3200,1500,1110,1160,1450,860,1410,1140,1370,1750,2100,990,,,2080,1460,770,970,1700,2000,1620,1670,2190,2070,1820,1710,2230,1770,2180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"Bokhorst, S et al. (2011): (Table 3) Biomass of Empetrum hermaphroditum, Vaccinium vitis-idaea, and Vaccinium myrtillus in winter warming event plots. doi:10.1594/PANGAEA.807754,",Bokhorst 2011,"Abisko, Lappland, northern Sweden",Forest plant,Plant,E. hermaphroditum ,379,3990.181818,0.166669884,0.164402075,12,g/m2,356,469,478,405,325,438,396,267,348,384,370,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"Bokhorst, S et al. (2011): (Table 3) Biomass of Empetrum hermaphroditum, Vaccinium vitis-idaea, and Vaccinium myrtillus in winter warming event plots. doi:10.1594/PANGAEA.807754,",Bokhorst 2011,"Abisko, Lappland, northern Sweden",Forest plant,Plant,V. vitis-idaea ,88.75,172.75,0.148095092,0.146497304,12,g/m2,83,69,78,87,111,92,95,89,108,69,96,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"Bokhorst, S et al. (2011): (Table 3) Biomass of Empetrum hermaphroditum, Vaccinium vitis-idaea, and Vaccinium myrtillus in winter warming event plots. doi:10.1594/PANGAEA.807754,",Bokhorst 2011,"Abisko, Lappland, northern Sweden",Forest plant,Plant,V. myrtillus ,52.66666667,181.3333333,0.255683669,0.247714777,12,g/m2,66,59,54,35,66,60,72,42,63,36,42,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Gao etc. 2013 - Using MODIS time series data to estimate aboveground biomass and its spatio-temporal variation in Inner Mongolia's grassland between 2001 and 2011,Gao 2013,Inner Mongolia,Grassland,Plant,Temperate grassland,269.4083333,937.7990152,0.113669477,0.11294217,12,g/m2,260,229,293,315,276,277,280,239,307,218,250,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Gao etc. 2013 - Using MODIS time series data to estimate aboveground biomass and its spatio-temporal variation in Inner Mongolia's grassland between 2001 and 2011,Gao 2013,Inner Mongolia,Grassland,Plant,Lowland meadow,418.8166667,9977.983333,0.238504969,0.23199768,12,g/m2,113,439,457,476,456,477,456,387,469,417,420,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Gao etc. 2013 - Using MODIS time series data to estimate aboveground biomass and its spatio-temporal variation in Inner Mongolia's grassland between 2001 and 2011,Gao 2013,Inner Mongolia,Grassland,Plant,Temperate meadow steppe,434.3583333,15465.3172,0.286306533,0.275247486,12,g/m2,87,445,489,530,510,534,486,353,504,395,385,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Gao etc. 2013 - Using MODIS time series data to estimate aboveground biomass and its spatio-temporal variation in Inner Mongolia's grassland between 2001 and 2011,Gao 2013,Inner Mongolia,Grassland,Plant,Temperate desert steppe,145.9,1123.887273,0.229776751,0.223941041,12,g/m2,85,104,178,181,154,107,156,190,176,138,138,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Gao etc. 2013 - Using MODIS time series data to estimate aboveground biomass and its spatio-temporal variation in Inner Mongolia's grassland between 2001 and 2011,Gao 2013,Inner Mongolia,Grassland,Plant,Temperate steppe-desert,93.43333333,811.5933333,0.304906998,0.291651097,12,g/m2,47,55,121,117,100,61,94,140,119,87,89,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Gao etc. 2013 - Using MODIS time series data to estimate aboveground biomass and its spatio-temporal variation in Inner Mongolia's grassland between 2001 and 2011,Gao 2013,Inner Mongolia,Grassland,Plant,Temperate desert,62.45833333,303.9753788,0.279144331,0.268865596,12,g/m2,49,24,79,88,64,50,57,75,81,58,59,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Gao etc. 2013 - Using MODIS time series data to estimate aboveground biomass and its spatio-temporal variation in Inner Mongolia's grassland between 2001 and 2011,Gao 2013,Inner Mongolia,Grassland,Plant,Other grasslands,424.75,17309.18636,0.309745453,0.295876931,12,g/m2,19,460,479,480,482,496,471,393,480,410,441,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"Wiethüchter, Anita; Schnack-Schiel, Sigrid B; Asmus, Harald (2009): Seagrass biomass per area from Island Bone Batang, Spermonde Archipelago, Indonesia. doi:10.1594/PANGAEA.727003",Wiethuchter 2009a,"Batang, Spermonde Archipelago, Indonesia",Seagrass,Plant,"Thalassia hemprichii, leaves",11.45659091,52.29237648,0.63119534,0.533761079,44,g/m2,,,,9,,9,9,5,9,18,23,14,5,9,5,14,9,32,4.54,27.25,9.08,9.08,,4.54,,,,,,,18.17,,,,,9.08,9.08,4.54,9.08,4.54,9.08,13.63,,,,13.63,9.08,13.63,4.54,4.54,13.63,,,,,,13.63,9.08,27.25,9.08,31.79,,4.54,,,,,,,,,,,,18.17,,,,,,,,,,,,,,,9.08,9.08,4.54,,9.08,,,,,,,,,,,,,,9,32,14,5,,,,,,,,,,14,5,14,,5,,,5,5,,,,,,
223,"Wiethüchter, Anita; Schnack-Schiel, Sigrid B; Asmus, Harald (2009): Seagrass biomass per area from Island Bone Batang, Spermonde Archipelago, Indonesia. doi:10.1594/PANGAEA.727003",Wiethuchter 2009a,"Batang, Spermonde Archipelago, Indonesia",Seagrass,Plant,"Cymodocea rotundata, leaves",29.18047059,508.9503998,0.773117384,0.611640726,85,g/m2,62,6,50,77,81,52,62,102,91,27,41,41,56,58,8,19,39,48,82.89,35.23,55.95,18.65,37.3,8.29,8.29,35.23,6.22,22.79,31.08,10.36,8.29,2.07,4.14,6.22,29.01,16.58,18.65,37.3,18.65,22.79,8.29,12.43,33.15,43.52,33.15,10.36,10.36,22.79,29.01,2.07,39.37,37.3,26.94,24.87,33.15,33.15,39.37,60.09,39.37,16.58,8.29,33.15,43.52,10.36,20.72,6.22,39.37,51.8,4.14,33.15,20.72,8.29,66.31,18.65,26.94,,2.07,8.29,,16.58,2.07,2.07,,10.36,,4.14,,4.14,,39.37,,,,8.29,,,,,,,,,,,31,25,21,,6,46,10,41,2,10,56,68,27,60,44,93,19,50,8,37,2,15,15,41,21,37,2,25,6,,6
224,"Wiethüchter, Anita; Schnack-Schiel, Sigrid B; Asmus, Harald (2009): Seagrass biomass per area from Island Bone Batang, Spermonde Archipelago, Indonesia. doi:10.1594/PANGAEA.727003",Wiethuchter 2009a,"Batang, Spermonde Archipelago, Indonesia",Seagrass,Plant,"Halodule uninervis, leaves ",33.9675,462.024081,0.63280328,0.534732364,88,g/m2,,,,,,,,,,,,,4,12,32,39,41,13,12,4,12,22.66,10.67,20,4,10.67,56,28,8,14.67,37.33,56,73.33,49.33,45.33,25.33,44,45.33,12,33.33,54.66,17.33,14.67,29.33,14.67,41.33,40,17.33,50.66,13.33,16,28,28,38.66,14.67,14.67,10.67,29.33,12,29.33,22.66,57.33,24,34.66,12,62.66,45.33,20,40,26.66,54.66,38.66,20,12,12,30.66,32,48,1.33,34.66,48,56,66.66,70.66,8,77.33,33.33,65.33,70.66,9.33,46.66,61.33,60,18.67,78.66,25.33,44,93.33,75.99,70.66,52,37,5,57,71,44,69,36,20,27,65,40,45,60,36,,27,7,7,,24,39,33,49,45,69,31,44,63,36,59,33,13,55,61
225,"Wiethüchter, Anita; Schnack-Schiel, Sigrid B; Asmus, Harald (2009): Seagrass biomass per area from Island Bone Batang, Spermonde Archipelago, Indonesia. doi:10.1594/PANGAEA.727003",Wiethuchter 2009a,"Batang, Spermonde Archipelago, Indonesia",Seagrass,Plant,"Halophila ovalis, leaves",2.668125,3.345669583,0.685544028,0.565432836,16,g/m2,,,,,,,,,,,,,,,,,2,,,4.83,,,,3.22,0.81,,,,,,0.81,,7.25,1.61,1.61,,,,3.22,1.61,,1.61,,3.22,,,,,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83,,,,,,,,,,1.61,0.81,,,,,,,,,,,,,,2,,7,,,,,2,3,,2,6,,5,3,,,,,,,,,,,,,,
226,"Wiethüchter, Anita; Schnack-Schiel, Sigrid B; Asmus, Harald (2009): Seagrass biomass per area from Island Bone Batang, Spermonde Archipelago, Indonesia. doi:10.1594/PANGAEA.727003",Wiethuchter 2009a,"Batang, Spermonde Archipelago, Indonesia",Seagrass,Plant,"Thalassia hemprichii, rhizomes",104.1868182,4322.38598,0.631028534,0.533660198,44,g/m2,,,,83,,83,83,41,83,165,206,124,41,83,41,124,83,289,41.3,247.79,82.6,82.6,,41.3,,,,,,,165.19,,,,,82.6,82.6,41.3,82.6,41.3,82.6,123.9,,,,123.9,82.6,123.9,41.3,41.3,123.9,,,,,,123.9,82.6,247.79,82.6,289.09,,41.3,,,,,,,,,,,,165.19,,,,,,,,,,,,,,,82.6,82.6,41.3,,82.6,,,,,,,,,,,,,,83,289,124,41,,,,,,,,,,124,41,124,,41,,,41,41,,,,,,
227,"Wiethüchter, Anita; Schnack-Schiel, Sigrid B; Asmus, Harald (2009): Seagrass biomass per area from Island Bone Batang, Spermonde Archipelago, Indonesia. doi:10.1594/PANGAEA.727003",Wiethuchter 2009a,"Batang, Spermonde Archipelago, Indonesia",Seagrass,Plant,"Cymodocea rotundata, rhizomes",111.2425882,7396.203688,0.773095858,0.611630068,85,g/m2,237,24,190,292,308,197,237,387,348,103,158,158,213,221,32,71,150,182,315.98,134.29,213.28,71.09,142.19,31.6,31.6,134.29,23.7,86.89,118.49,39.5,31.6,7.9,15.8,23.7,110.59,63.2,71.09,142.19,71.09,86.89,31.6,47.4,126.39,165.89,126.39,39.5,39.5,86.89,110.59,7.9,150.09,142.19,102.69,94.79,126.39,126.39,150.09,229.08,150.09,63.2,31.6,126.39,165.89,39.5,78.99,23.7,150.09,197.49,15.8,126.39,78.99,31.6,252.78,71.09,102.69,,7.9,31.6,,63.2,7.9,7.9,,39.5,,15.8,,15.8,,150.09,,,,31.6,,,,,,,,,,,118,95,79,,24,174,40,158,8,40,213,261,103,229,166,355,71,190,32,142,8,55,55,158,79,142,8,95,24,,24
228,"Wiethüchter, Anita; Schnack-Schiel, Sigrid B; Asmus, Harald (2009): Seagrass biomass per area from Island Bone Batang, Spermonde Archipelago, Indonesia. doi:10.1594/PANGAEA.727003",Wiethuchter 2009a,"Batang, Spermonde Archipelago, Indonesia",Seagrass,Plant,"Halodule uninervis, rhizomes",102.3459091,4194.679231,0.632818096,0.534741303,88,g/m2,,,,,,,,,,,,,12,36,96,117,125,40,36.15,12.05,36.15,68.29,32.14,60.26,12.05,32.14,168.72,84.36,24.1,44.19,112.48,168.72,220.94,148.63,136.58,76.33,132.57,136.58,36.15,100.43,164.7,52.22,44.19,88.38,44.19,124.53,120.51,52.22,152.65,40.17,48.21,84.36,84.36,116.5,44.19,44.19,32.14,88.38,36.15,88.38,68.29,172.74,72.31,104.45,36.15,188.81,136.58,60.26,120.51,80.34,164.7,116.5,60.26,36.15,36.15,92.39,96.41,144.62,4.02,104.45,144.62,168.72,200.86,212.91,24.1,233,100.43,196.84,212.91,28.12,140.6,184.79,180.77,56.24,237.01,76.33,132.57,281.2,228.98,212.91,156.67,112,16,173,213,133,209,108,60,80,197,121,137,181,108,,80,20,20,,72,117,100,149,137,209,92,133,189,108,177,100,40,165,185
229,"Wiethüchter, Anita; Schnack-Schiel, Sigrid B; Asmus, Harald (2009): Seagrass biomass per area from Island Bone Batang, Spermonde Archipelago, Indonesia. doi:10.1594/PANGAEA.727003",Wiethuchter 2009a,"Batang, Spermonde Archipelago, Indonesia",Seagrass,Plant,"Halophila ovalis, rhizomes",3.03625,4.338478333,0.686011172,0.565694863,16,g/m2,,,,,,,,,,,,,,,,,2,,,5.5,,,,3.67,0.92,,,,,,0.92,,8.25,1.83,1.83,,,,3.67,1.83,,1.83,,3.67,,,,,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,1.83,0.92,,,,,,,,,,,,,,3,,8,,,,,2,4,,3,7,,6,4,,,,,,,,,,,,,,
230,"Schmiing, Mara; Laudien, Jürgen; Sahade, Ricardo (2006): Early succession in benthic hard bottom communities in Kongsfjorden, Svalbard - biomass. doi:10.1594/PANGAEA.351151",Schmiing 2006,"Kongsfjorden, Svalbard",Coral,Plant,Corallinaceae ,0.396197647,0.779716238,2.228724552,0.912369214,34,g/m2,0.00011,,0.00012,,,0.00013,,,,,,,,,,,0.00011,,0.00094,,0.08184,,0.03265,0.00011,0.6723,0.00012,,,0.09878,0.00011,,0.00012,,,,,,,,,,0.10091,0.00013,2.48513,,0.00011,2.36518,1.63805,,3.09784,,2.54545,,0.00012,0.00015,0.17897,,,,0.00012,,,0.00015,0.00012,,0.00012,,0.00012,,0.00012,0.00015,,,0.00012,0.16388,0.00634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"Schmiing, Mara; Laudien, Jürgen; Sahade, Ricardo (2006): Early succession in benthic hard bottom communities in Kongsfjorden, Svalbard - biomass. doi:10.1594/PANGAEA.351151",Schmiing 2006,"Kongsfjorden, Svalbard",seaweed,Plant,Desmarestia aculeata ,0.040557241,0.008022406,2.208431409,0.910961064,29,g/m2,0.01057,0.00743,0.00423,0.00286,0.25101,0.04231,0.00294,0.00688,0.42506,0.02069,,,0.12321,0.04098,0.00211,0.02546,0.07446,0.00159,0.00446,0.01066,,,,,,,0.01652,0.00106,0.00012,,,,0.03128,0.01114,0.00012,,,,0.03304,0.00318,0.02255,,,,,,,,,,,,,,,,,,,,,,,,,0.00012,,0.00012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"Schmiing, Mara; Laudien, Jürgen; Sahade, Ricardo (2006): Early succession in benthic hard bottom communities in Kongsfjorden, Svalbard - biomass. doi:10.1594/PANGAEA.351151",Schmiing 2006,"Kongsfjorden, Svalbard",Macroalgae,Plant,Dictyosiphon foeniculaceus ,0.00617125,8.01E-05,1.450502458,0.823304699,16,g/m2,0.01938,0.00013,,0.00004,0.01883,0.00133,0.0027,0.00004,0.02225,0.00186,,,0.02269,0.00013,0.00012,0.00004,0.00749,,0.00012,0.00159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"Schmiing, Mara; Laudien, Jürgen; Sahade, Ricardo (2006): Early succession in benthic hard bottom communities in Kongsfjorden, Svalbard - biomass. doi:10.1594/PANGAEA.351151",Schmiing 2006,"Kongsfjorden, Svalbard",Macroalgae,Plant,Desmarestia sp. ,0.057331481,0.02192296,2.582595768,0.932533388,27,g/m2,0.09208,0.04987,0.02161,0.00509,0.16026,0.01711,0.00117,0.0078,0.01068,0.00013,,,0.06498,0.19349,0.002,0.01639,0.00749,0.02175,0.00012,0.00016,0.00011,,0.00611,,,,,0.00544,0.00623,,,,0.75797,0.01857,,,,,0.05838,0.00769,0.01527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"Schmiing, Mara; Laudien, Jürgen; Sahade, Ricardo (2006): Early succession in benthic hard bottom communities in Kongsfjorden, Svalbard - biomass. doi:10.1594/PANGAEA.351151",Schmiing 2006,"Kongsfjorden, Svalbard",Macroalgae,Plant,Ectocarpus sp. ,0.003291111,3.12E-05,1.698533599,0.861742902,18,g/m2,0.00011,0.00013,0.00423,0.00334,0.00275,0.00199,0.00012,0.00004,0.00033,0.00146,,,0.00033,0.0069,0.00059,0.02324,,0.00796,0.00564,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"Schmiing, Mara; Laudien, Jürgen; Sahade, Ricardo (2006): Early succession in benthic hard bottom communities in Kongsfjorden, Svalbard - biomass. doi:10.1594/PANGAEA.351151",Schmiing 2006,"Kongsfjorden, Svalbard",Macroalgae,Plant,Hildenbrandia rubra ,0.32024907,0.388875626,1.947231042,0.889553922,43,g/m2,0.00011,,,,,,,,,,,,,,,0.00064,,,,,0.08822,0.04695,0.02537,3.04652,0.30611,0.03089,0.48688,0.08437,0.03019,0.00011,0.00013,0.00012,0.42403,0.39664,0.00012,0.00011,0.00013,0.12462,,,0.00012,0.05287,0.00013,0.0592,,0.97938,0.55147,1.08841,,1.24244,,2.10994,0.00004,,0.00015,0.45712,,,,0.00012,,0.29865,0.36779,1.36744,,,0.00015,0.00012,,0.00012,0.00015,0.06155,,0.00012,0.04097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"Schmiing, Mara; Laudien, Jürgen; Sahade, Ricardo (2006): Early succession in benthic hard bottom communities in Kongsfjorden, Svalbard - biomass. doi:10.1594/PANGAEA.351151",Schmiing 2006,"Kongsfjorden, Svalbard",Macroalgae,Plant,Phaeostroma pustulosum ,0.139846667,0.21274917,3.298236679,0.956981364,12,g/m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00635,,,,,,0.02088,0.00012,0.00011,,,,,,,,,,0.00011,,,,0.00012,,,,,,0.00523,,,,,,1.60398,0.04087,,,,,0.00012,,0.00012,0.00015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"Schmiing, Mara; Laudien, Jürgen; Sahade, Ricardo (2006): Early succession in benthic hard bottom communities in Kongsfjorden, Svalbard - biomass. doi:10.1594/PANGAEA.351151",Schmiing 2006,"Kongsfjorden, Svalbard",seaweed,Plant,Phycodrys rubens ,0.002711786,2.58E-05,1.871866315,0.882025731,28,g/m2,0.00308,0.00013,,0.00095,0.00011,0.00013,0.01515,0.00004,0.00011,0.00398,,,0.00264,,0.00012,0.00064,0.00011,0.00013,0.00012,0.00032,,,,,,,,0.0008,,,,,0.00705,0.0069,0.00012,,,,0.00551,,0.00517,,0.00013,,,,,0.00012,,,,,,,,,,,,,,,,,,0.02198,0.00015,0.00012,,,,,,0.00012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"Kaiser, W (1997): Tab. I: Phytoplankton time series at station BMP-K2. doi:10.1594/PANGAEA.761822",Kaiser 1997,,Phytoplankton,Protist,Chl a,0.0662375,0.002011176,0.677050567,0.560638806,24,g/m2,0.0264,0.0598,0.0492,0.1693,0.2172,0.093,0.0633,0.0487,0.1222,0.0182,0.0456,0.0545,0.04045,0.0515,0.0672,0.0698,0.0548,0.0664,0.0547,0.0441,0.0451,,0.045,0.04975,0.0335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"Mikaelyan, AS (1987): (Table 1) Biomass per area of picoplankton algae, cyanobacteria, and total picoplankton and their contribution to total phytoplankton biomass in 0-200 m layer. doi:10.1594/PANGAEA.757415,",Mikaelyan 1987,,Phytoplankton,Protist,Picoplankton algae,0.110708571,0.024495421,1.413712861,0.816400187,28,g/m2,0.2,0.24,0.28,0.37,0.37,0.52,0.03,0.04,0.07,0.13984,0.17,0.29,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"Semina, GI et al. (1997): (Table 4) Biomass of the main taxonomic groups of phytoplankton and their percentage in total biomass of phytoplankton in the water column in the northern subtropical Pacific. doi:10.1594/PANGAEA.760151,",Semina 1997a,,Phytoplankton,Protist,Dinoflagellates,0.526944,0.650818837,1.530966167,0.837224095,10,g/m2,0.25077,0.09552,0.31505,0.38089,0.2212,0.2585,2.8118,0.27295,0.30285,0.35991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
