"","Plot","Plot2","Major_taxa","Order","Species","Mass_g","Mortality_per_yr","Trophic","Group","Lifespan_yr"
"4440",5,7,"Bird","Passeriformes","Zonotrichia leucophrys",25.82,0.07518797,"","Passerine",13.2999999867
"4441",5,7,"Bird","Passeriformes","Zonotrichia leucophrys ssp.",29.4,0.192,"","Passerine",5.20833333333333
"7031",5,7,"Bird","Passeriformes","Zonotrichia querula",34.7,0.1517350425,"","Passerine",6.59043542957455
"7041",5,7,"Bird","Passeriformes","Zosterops japonicus",10.625,0.3555392155,"","Passerine",2.81262925833283
"4446",5,7,"Bird","Passeriformes","Zosterops lateralis",12.7,0.076923077,"","Passerine",12.999999987
"4447",5,7,"Bird","Pelecaniformes","Ardea alba",873.5,0.043859649,"","Non passerine",22.80000006384
"4448",5,7,"Bird","Pelecaniformes","Ardea cinerea",1443,0.026666667,"","Non passerine",37.49999953125
"4449",5,7,"Bird","Pelecaniformes","Ardea cocoi",1937.7,0.102459016,"","Non passerine",9.7600000374784
"4450",5,7,"Bird","Pelecaniformes","Ardea goliath",4468,0.109170306,"","Non passerine",9.1599999728864
"3101",5,7,"Bird","Pelecaniformes","Ardea herodias",2130,0.0744081635,"","Non passerine",13.4393855856958
"4453",5,7,"Bird","Pelecaniformes","Ardea purpurea",1065.5,0.039370079,"","Non passerine",25.39999983236
"4454",5,7,"Bird","Pelecaniformes","Balaeniceps rex",5984,0.070028011,"","Non passerine",14.2800000416976
"4455",5,7,"Bird","Pelecaniformes","Bostrychia hagedash",1238,0.15625,"","Non passerine",6.4
"322",5,7,"Bird","Pelecaniformes","Botaurus lentiginosus",706,0.251493976,"","Non passerine",3.97623838115311
"4459",5,7,"Bird","Pelecaniformes","Botaurus stellaris",1324.5,0.088495575,"","Non passerine",11.30000002825
"3261",5,7,"Bird","Pelecaniformes","Bubulcus ibis",355.333333333333,0.100826087,"","Non passerine",9.918068128539
"4463",5,7,"Bird","Pelecaniformes","Butorides striatus",212,0.327,"","Non passerine",3.05810397553517
"4464",5,7,"Bird","Pelecaniformes","Butorides virescens",175,0.086206897,"","Non passerine",11.59999993968
"3914",5,7,"Bird","Pelecaniformes","Egretta caerulea",339.75,0.127471223,"","Non passerine",7.84490786598949
"4467",5,7,"Bird","Pelecaniformes","Egretta garzetta",312,0.044843049,"","Non passerine",22.30000016279
"3922",5,7,"Bird","Pelecaniformes","Egretta rufescens",532,0.1262272725,"","Non passerine",7.9222182353659
"3931",5,7,"Bird","Pelecaniformes","Egretta thula",352,0.137953216333333,"","Non passerine",7.2488342539526
"4473",5,7,"Bird","Pelecaniformes","Egretta tricolor",309.9,0.056497175,"","Non passerine",17.70000004425
"394",5,7,"Bird","Pelecaniformes","Eudocimus albus",920,0.123289855,"","Non passerine",8.11096744334722
"4476",5,7,"Bird","Pelecaniformes","Eudocimus ruber",615,0.075301205,"","Non passerine",13.279999968128
"4477",5,7,"Bird","Pelecaniformes","Geronticus eremita",1202,0.075987842,"","Non passerine",13.1599999905248
"4478",5,7,"Bird","Pelecaniformes","Ixobrychus minutus",101,0.144927536,"","Non passerine",6.90000001104
"4479",5,7,"Bird","Pelecaniformes","Nipponia nippon",1900,0.096899225,"","Non passerine",10.31999997936
"462",5,7,"Bird","Pelecaniformes","Nycticorax nycticorax",855.333333333333,0.0957977883333333,"","Non passerine",10.4386543509799
"4483",5,7,"Bird","Pelecaniformes","Nycticorax violaceus",682,0.413,"","Non passerine",2.42130750605327
"4484",5,7,"Bird","Pelecaniformes","Pelecanus crispus",9550,0.07082153,"","Non passerine",14.119999949168
"472",5,7,"Bird","Pelecaniformes","Pelecanus erythrorhynchos",6709.66666666667,0.0911728396666667,"","Non passerine",10.968178721383
"473",5,7,"Bird","Pelecaniformes","Pelecanus occidentalis",3277.9,0.076127907,"","Non passerine",13.1357873795217
"4490",5,7,"Bird","Pelecaniformes","Pelecanus onocrotalus",9520,0.049019608,"","Non passerine",20.39999993472
"4491",5,7,"Bird","Pelecaniformes","Phimosus infuscatus",559,0.125,"","Non passerine",8
"4492",5,7,"Bird","Pelecaniformes","Platalea ajaja",1036.97,0.035714286,"","Non passerine",27.999999776
"4493",5,7,"Bird","Pelecaniformes","Platalea alba",1521,0.139664804,"","Non passerine",7.1600000240576
"4494",5,7,"Bird","Pelecaniformes","Platalea flavipes",1747.5,0.087412587,"","Non passerine",11.4400000539968
"484",5,7,"Bird","Pelecaniformes","Platalea leucorodia",1879,0.086528239,"","Non passerine",11.5569207412161
"4497",5,7,"Bird","Pelecaniformes","Platalea minor",1228,0.166666667,"","Non passerine",5.999999988
"485",5,7,"Bird","Pelecaniformes","Plegadis chihi",554.75,0.14877451,"","Non passerine",6.72158153974091
"4500",5,7,"Bird","Pelecaniformes","Plegadis falcinellus",431.2,0.093283582,"","Non passerine",10.7200000102912
"4501",5,7,"Bird","Pelecaniformes","Plegadis ridgwayi",584,0.138888889,"","Non passerine",7.19999999424
"4502",5,7,"Bird","Pelecaniformes","Theristicus caudatus",1726,0.113636364,"","Non passerine",8.79999997184
"5301",5,7,"Bird","Pelecaniformes","Threskiornis aethiopicus",1515,0.093783784,"","Non passerine",10.6628241829099
"4505",5,7,"Bird","Pelecaniformes","Threskiornis molucca",1806,0.075301205,"","Non passerine",13.279999968128
"4506",5,7,"Bird","Pelecaniformes","Threskiornis spinicollis",1351.5,0.063451777,"","Non passerine",15.7599999130048
"4507",5,7,"Bird","Phaethontiformes","Phaethon aethereus",750,0.056818182,"","Non passerine",17.59999994368
"4508",5,7,"Bird","Phaethontiformes","Phaethon rubricauda",593.2,0.03058104,"","Non passerine",32.6999997384
"4509",5,7,"Bird","Phoenicopteriformes","Phoeniconaias minor",1500,0.024390244,"","Non passerine",40.999999836
"4510",5,7,"Bird","Phoenicopteriformes","Phoenicopterus chilensis",2277,0.068119891,"","Non passerine",14.6800000017616
"4511",5,7,"Bird","Phoenicopteriformes","Phoenicopterus roseus",2500,0.056818182,"","Non passerine",17.59999994368
"480",5,7,"Bird","Phoenicopteriformes","Phoenicopterus ruber",3040,0.1345,"","Non passerine",7.43494423791822
"3691",5,7,"Bird","Piciformes","Colaptes auratus",126,0.142,"","Non passerine",7.04225352112676
"3703",5,7,"Bird","Piciformes","Colaptes auratus ssp.",132,0.335666666666667,"","Non passerine",2.97914597815293
"4519",5,7,"Bird","Piciformes","Dendrocopos leucotos",117,0.062893082,"","Non passerine",15.89999993958
"4520",5,7,"Bird","Piciformes","Dendrocopos major",75.1,0.078740157,"","Non passerine",12.70000007747
"4521",5,7,"Bird","Piciformes","Dendrocopos medius",59,0.125,"","Non passerine",8
"4522",5,7,"Bird","Piciformes","Dendrocopos minor",19.8,0.102040816,"","Non passerine",9.80000003136
"4523",5,7,"Bird","Piciformes","Dendrocopos syriacus",76.8,0.091743119,"","Non passerine",10.90000003161
"4524",5,7,"Bird","Piciformes","Dryocopus martius",321,0.071428571,"","Non passerine",14.000000084
"3901",5,7,"Bird","Piciformes","Dryocopus pileatus",301,0.22023076925,"","Non passerine",4.54069158185988
"4529",5,7,"Bird","Piciformes","Jynx torquilla",35,0.1,"","Non passerine",10
"4530",5,7,"Bird","Piciformes","Melanerpes aurifrons",85.4,0.459,"","Non passerine",2.17864923747277
"444",5,7,"Bird","Piciformes","Melanerpes carolinus",69.85,0.1296545895,"","Non passerine",7.71280063325487
"445",5,7,"Bird","Piciformes","Melanerpes erythrocephalus",73.3,0.1795,"","Non passerine",5.57103064066852
"446",5,7,"Bird","Piciformes","Melanerpes formicivorus",80.2333333333333,0.128713178333333,"","Non passerine",7.76921223567537
"447",5,7,"Bird","Piciformes","Melanerpes uropygialis",67.35,0.2109545455,"","Non passerine",4.74035768051274
"481",5,7,"Bird","Piciformes","Picoides borealis",47.7333333333333,0.153370600333333,"","Non passerine",6.52015443524779
"4543",5,7,"Bird","Piciformes","Picoides nuttallii",37.4,0.128205128,"","Non passerine",7.80000001248
"482",5,7,"Bird","Piciformes","Picoides pubescens",26.3,0.1540168065,"","Non passerine",6.49279791423282
"4546",5,7,"Bird","Piciformes","Picoides scalaris",30.3,0.588,"","Non passerine",1.70068027210884
"4547",5,7,"Bird","Piciformes","Picoides tridactylus",65.7,0.089285714,"","Non passerine",11.20000003584
"483",5,7,"Bird","Piciformes","Picoides villosus",62.25,0.111946541,"","Non passerine",8.93283518246446
"4550",5,7,"Bird","Piciformes","Picus viridis",176,0.065789474,"","Non passerine",15.19999992704
"4551",5,7,"Bird","Piciformes","Ramphastos toco",540,0.154320988,"","Non passerine",6.4799999854848
"4552",5,7,"Bird","Piciformes","Sphyrapicus nuchalis",48.5,0.204081633,"","Non passerine",4.89999999167
"4553",5,7,"Bird","Piciformes","Sphyrapicus ruber",55,0.208333333,"","Non passerine",4.80000000768
"5111",5,7,"Bird","Piciformes","Sphyrapicus varius",47.65,0.255102564,"","Non passerine",3.91999196056689
"279",5,7,"Bird","Podicipediformes","Aechmophorus occidentalis",1478.5,0.215809523666667,"","Non passerine",4.63371580183167
"4559",5,7,"Bird","Podicipediformes","Podiceps auritus",453,0.505,"","Non passerine",1.98019801980198
"4560",5,7,"Bird","Podicipediformes","Podiceps cristatus",738.7,0.052083333,"","Non passerine",19.20000012288
"4881",5,7,"Bird","Podicipediformes","Podiceps grisegena",1060,0.3199545455,"","Non passerine",3.12544395466324
"4891",5,7,"Bird","Podicipediformes","Podiceps nigricollis",342,0.290667939,"","Non passerine",3.44035191304673
"5291",5,7,"Bird","Podicipediformes","Tachybaptus ruficollis",187.5,0.1265714285,"","Non passerine",7.90067720536156
"330",5,7,"Bird","Procellariiformes","Bulweria bulwerii",99,0.079334061,"","Non passerine",12.6049264010322
"4569",5,7,"Bird","Procellariiformes","Calonectris diomedea",535,0.040322581,"","Non passerine",24.79999978176
"3821",5,7,"Bird","Procellariiformes","Daption capense",418.3,0.0835,"","Non passerine",11.9760479041916
"4572",5,7,"Bird","Procellariiformes","Diomedea amsterdamensis",6270,0.063,"","Non passerine",15.8730158730159
"4573",5,7,"Bird","Procellariiformes","Diomedea chlororhynchos",2460,0.068,"","Non passerine",14.7058823529412
"4574",5,7,"Bird","Procellariiformes","Diomedea chrysostoma",3510,0.084,"","Non passerine",11.9047619047619
"387",5,7,"Bird","Procellariiformes","Diomedea epomophora",8600,0.0301206895,"","Non passerine",33.1997712070967
"3881",5,7,"Bird","Procellariiformes","Diomedea exulans",7448.9,0.0343333333333333,"","Non passerine",29.126213592233
"4580",5,7,"Bird","Procellariiformes","Diomedea immutabilis",3070,0.047,"","Non passerine",21.2765957446809
"4581",5,7,"Bird","Procellariiformes","Diomedea immutablis",3070,0.067,"","Non passerine",14.9253731343284
"4582",5,7,"Bird","Procellariiformes","Diomedea irrorata",3400,0.063,"","Non passerine",15.8730158730159
"4583",5,7,"Bird","Procellariiformes","Diomedea melanophris",3560,0.074,"","Non passerine",13.5135135135135
"3891",5,7,"Bird","Procellariiformes","Diomedea nigripes",3150,0.092,"","Non passerine",10.8695652173913
"408",5,7,"Bird","Procellariiformes","Fulmarus glacialis",665.333333333333,0.142202614333333,"","Non passerine",7.03221951782073
"4589",5,7,"Bird","Procellariiformes","Fulmarus glacialoides",795,0.022222222,"","Non passerine",45.00000045
"4251",5,7,"Bird","Procellariiformes","Hydrobates pelagicus",25.2,0.0782928995,"","Non passerine",12.7725503383611
"4592",5,7,"Bird","Procellariiformes","Macronectes giganteus",3697.5,0.021276596,"","Non passerine",46.999999436
"4593",5,7,"Bird","Procellariiformes","Oceanodroma castro",42,0.027777778,"","Non passerine",35.999999712
"463",5,7,"Bird","Procellariiformes","Oceanodroma furcata",51.9333333333333,0.258851852,"","Non passerine",3.86321361919404
"464",5,7,"Bird","Procellariiformes","Oceanodroma homochroa",36.9,0.1776290325,"","Non passerine",5.62971033465489
"465",5,7,"Bird","Procellariiformes","Oceanodroma leucorhoa",41,0.0751944445,"","Non passerine",13.2988548110093
"4603",5,7,"Bird","Procellariiformes","Oceanodroma tristrami",84,0.262,"","Non passerine",3.81679389312977
"468",5,7,"Bird","Procellariiformes","Pagodroma nivea",268,0.074369565,"","Non passerine",13.4463607525471
"4606",5,7,"Bird","Procellariiformes","Phoebastria immutabilis",3150,0.015384615,"","Non passerine",65.000001625
"4607",5,7,"Bird","Procellariiformes","Phoebastria irrorata",3395,0.025,"","Non passerine",40
"4608",5,7,"Bird","Procellariiformes","Phoebastria nigripes",2800,0.023752969,"","Non passerine",42.10000021471
"491",5,7,"Bird","Procellariiformes","Procellaria parkinsoni",688.75,0.1039117645,"","Non passerine",9.62354941051935
"493",5,7,"Bird","Procellariiformes","Pterodroma alba",265.5,0.1572477875,"","Non passerine",6.35938995326087
"494",5,7,"Bird","Procellariiformes","Pterodroma hypoleuca",172.3,0.135733766,"","Non passerine",7.36736354902287
"4951",5,7,"Bird","Procellariiformes","Pterodroma leucoptera",136.25,0.0885,"","Non passerine",11.2994350282486
"4617",5,7,"Bird","Procellariiformes","Pterodroma macroptera",532,0.141,"","Non passerine",7.09219858156028
"4618",5,7,"Bird","Procellariiformes","Pterodroma phaeopygia",434,0.37,"","Non passerine",2.7027027027027
"4619",5,7,"Bird","Procellariiformes","Pterodroma sandwichensis",434,0.076335878,"","Non passerine",13.09999997642
"4620",5,7,"Bird","Procellariiformes","Puffinus auricularis",323,0.515,"","Non passerine",1.94174757281553
"4621",5,7,"Bird","Procellariiformes","Puffinus carneipes",690,0.033112583,"","Non passerine",30.19999980068
"4622",5,7,"Bird","Procellariiformes","Puffinus gravis",849,0.365,"","Non passerine",2.73972602739726
"4623",5,7,"Bird","Procellariiformes","Puffinus griseus",740,0.029411765,"","Non passerine",33.99999966
"4624",5,7,"Bird","Procellariiformes","Puffinus lherminieri",168,0.133,"","Non passerine",7.5187969924812
"4625",5,7,"Bird","Procellariiformes","Puffinus nativitatis",356,0.237,"","Non passerine",4.21940928270042
"4971",5,7,"Bird","Procellariiformes","Puffinus pacificus",371.266666666667,0.122494253,"","Non passerine",8.16364829785117
"4981",5,7,"Bird","Procellariiformes","Puffinus puffinus",446.666666666667,0.217548788333333,"","Non passerine",4.59667005116929
"4991",5,7,"Bird","Procellariiformes","Puffinus tenuirostris",528.466666666667,0.0630208856666667,"","Non passerine",15.8677554182474
"4635",5,7,"Bird","Procellariiformes","Thalassarche chlororhynchos",3890,0.027027027,"","Non passerine",37.000000037
"4636",5,7,"Bird","Procellariiformes","Thalassarche chrysostoma",3753,0.021186441,"","Non passerine",47.19999928256
"4637",5,7,"Bird","Procellariiformes","Thalassarche melanophris",3232,0.022883295,"","Non passerine",43.70000037145
"4638",5,7,"Bird","Psittaciformes","Agapornis fischeri",48.3,0.198412698,"","Non passerine",5.0400000104832
"4639",5,7,"Bird","Psittaciformes","Agapornis lilianae",37.3,0.130208333,"","Non passerine",7.6800000196608
"4640",5,7,"Bird","Psittaciformes","Agapornis pullarius",43,0.138888889,"","Non passerine",7.19999999424
"4641",5,7,"Bird","Psittaciformes","Agapornis taranta",57.5,0.171232877,"","Non passerine",5.8399999901888
"4642",5,7,"Bird","Psittaciformes","Alisterus scapularis",232.5,0.093984962,"","Non passerine",10.6400000459648
"4643",5,7,"Bird","Psittaciformes","Amazona aestiva",451,0.051020408,"","Non passerine",19.60000006272
"4644",5,7,"Bird","Psittaciformes","Amazona albifrons",215,0.098814229,"","Non passerine",10.1200000255024
"4645",5,7,"Bird","Psittaciformes","Amazona amazonica",370,0.083333333,"","Non passerine",12.000000048
"4646",5,7,"Bird","Psittaciformes","Amazona autumnalis",416,0.092592593,"","Non passerine",10.79999995248
"4647",5,7,"Bird","Psittaciformes","Amazona festiva",430,0.102040816,"","Non passerine",9.80000003136
"4648",5,7,"Bird","Psittaciformes","Amazona finschi",302,0.096899225,"","Non passerine",10.31999997936
"4649",5,7,"Bird","Psittaciformes","Amazona guildingii",646,0.089285714,"","Non passerine",11.20000003584
"4650",5,7,"Bird","Psittaciformes","Amazona ochrocephala",430,0.044642857,"","Non passerine",22.40000007168
"4651",5,7,"Bird","Psittaciformes","Anodorhynchus hyacinthinus",1330,0.06443299,"","Non passerine",15.519999925504
"4652",5,7,"Bird","Psittaciformes","Anodorhynchus leari",940,0.065274151,"","Non passerine",15.3200001023376
"4653",5,7,"Bird","Psittaciformes","Aprosmictus erythropterus",136,0.102459016,"","Non passerine",9.7600000374784
"4654",5,7,"Bird","Psittaciformes","Ara ambiguus",1300,0.086206897,"","Non passerine",11.59999993968
"4655",5,7,"Bird","Psittaciformes","Ara ararauna",1030,0.058139535,"","Non passerine",17.1999999656
"4656",5,7,"Bird","Psittaciformes","Ara chloropterus",1220,0.0499002,"","Non passerine",20.03999983968
"4657",5,7,"Bird","Psittaciformes","Ara glaucogularis",784,0.113636364,"","Non passerine",8.79999997184
"4658",5,7,"Bird","Psittaciformes","Ara macao",1040,0.075757576,"","Non passerine",13.19999995776
"4659",5,7,"Bird","Psittaciformes","Ara militaris",1134,0.054347826,"","Non passerine",18.40000002944
"4660",5,7,"Bird","Psittaciformes","Ara rubrogenys",470,0.108695652,"","Non passerine",9.20000001472
"4661",5,7,"Bird","Psittaciformes","Ara severus",343,0.087719298,"","Non passerine",11.40000003192
"4662",5,7,"Bird","Psittaciformes","Aratinga acuticaudata",171,0.080645161,"","Non passerine",12.40000004464
"4663",5,7,"Bird","Psittaciformes","Aratinga auricapillus",130,0.119617225,"","Non passerine",8.35999999164
"4664",5,7,"Bird","Psittaciformes","Aratinga canicularis",85,0.154320988,"","Non passerine",6.4799999854848
"4665",5,7,"Bird","Psittaciformes","Aratinga erythrogenys",151,0.095419847,"","Non passerine",10.4800000360512
"4666",5,7,"Bird","Psittaciformes","Aratinga holochlora",138,0.114678899,"","Non passerine",8.7200000062784
"4667",5,7,"Bird","Psittaciformes","Barnardius zonarius",150,0.139664804,"","Non passerine",7.1600000240576
"4668",5,7,"Bird","Psittaciformes","Bolborhynchus orbygnesius",43.1,0.27173913,"","Non passerine",3.680000005888
"4669",5,7,"Bird","Psittaciformes","Brotogeris chiriri",61.6,0.131578947,"","Non passerine",7.60000002128
"4670",5,7,"Bird","Psittaciformes","Brotogeris pyrrhoptera",64,0.221238938,"","Non passerine",4.5200000010848
"4671",5,7,"Bird","Psittaciformes","Brotogeris sanctithomae",59,0.189393939,"","Non passerine",5.2800000109824
"4672",5,7,"Bird","Psittaciformes","Brotogeris tirica",63,0.227272727,"","Non passerine",4.40000000528
"4673",5,7,"Bird","Psittaciformes","Brotogeris versicolurus",71.6,0.242718447,"","Non passerine",4.1199999932432
"4674",5,7,"Bird","Psittaciformes","Cacatua alba",570,0.092936803,"","Non passerine",10.7599999969872
"4675",5,7,"Bird","Psittaciformes","Cacatua ducorpsii",394,0.081967213,"","Non passerine",12.20000001708
"4676",5,7,"Bird","Psittaciformes","Cacatua galerita",800,0.043859649,"","Non passerine",22.80000006384
"4677",5,7,"Bird","Psittaciformes","Cacatua goffiniana",275,0.096153846,"","Non passerine",10.40000001664
"4678",5,7,"Bird","Psittaciformes","Cacatua haematuropygia",288,0.144508671,"","Non passerine",6.9199999770256
"4679",5,7,"Bird","Psittaciformes","Cacatua leadbeateri",390,0.030120482,"","Non passerine",33.19999992032
"4680",5,7,"Bird","Psittaciformes","Cacatua moluccensis",830,0.037993921,"","Non passerine",26.3199999810496
"4681",5,7,"Bird","Psittaciformes","Cacatua ophthalmica",492,0.078369906,"","Non passerine",12.7599999928544
"4682",5,7,"Bird","Psittaciformes","Cacatua pastinator",637,0.095057034,"","Non passerine",10.5200000244064
"4683",5,7,"Bird","Psittaciformes","Cacatua sanguinea",350,0.053304904,"","Non passerine",18.7600000180096
